x,y,z,vol,id,STM,WUS,CUC1_2_3,PI,LFY,SEP1,SUP,SEP3,ANT,ETTIN,CLV3,MP,AS1,SEP2,AHP6,AP1,ATML1,PHB_PHV,FIL,PUCHI,AP2,SVP,AP3,REV,AG,curv1,curv2,gauss_curv,mean_curv,dev_curv
51.67039595796278,85.9356539368172,2.7211785538889948,305.7912651338269,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262385470627962,0.0028024671313885336,6.97648229289062e-05,0.022713160918834078,0.019910693787445543
53.6326254493084,80.0433441606831,4.625492179587088,456.75888178870053,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04094296147408862,0.005023118178170663,0.00015147680861238915,0.02298303982612964,0.01795992164795898
53.81275285330003,75.25184748133172,2.2581970108682654,226.0764104456436,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03487216722515861,-0.002119885209663758,-0.00011502464473305636,0.016376141007747425,0.01849602621741118
53.15555291209706,92.8348579122357,1.5499002624046108,50.91373827217375,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03693515139315289,0.011801902428881277,0.00041762367108595135,0.02436852691101709,0.012566624482135807
57.116973861249875,67.62884529776736,0.9979737745943065,173.10671012539075,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515356317371927,0.0051608966409379,0.0001599196974613748,0.02015722990732858,0.014996333266390683
55.34257912427184,58.7152848038835,0.9476830091659393,47.26065549146666,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007548251886289717,-0.017515473301377812,-0.00014137934176328913,-0.004983610707544047,0.012531862593833765
57.14328857036238,89.69223830015903,4.229247586771175,310.7061615320246,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035066741434340354,0.019955626557829953,0.0007043454003341964,0.027511183996085153,0.0075555574382552
61.11006513168238,87.35930277636133,2.88986044595108,376.2675264128307,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04145511224830783,0.024615050487909358,0.0010200726827027228,0.033035081368108586,0.008420030880199238
62.015343032911396,73.72450017805907,1.3767020996445514,87.83281642308796,23,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03340144940936203,0.013363056214380619,0.00044861883443983653,0.023382252811871326,0.010019196597490709
62.98272461082803,80.6633434870834,1.6391341977935836,238.27982466235355,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081502386590863,0.021360927707250173,0.0008724462650053999,0.031087975786579403,0.00972704807932923
62.59370285129369,57.95767919686734,2.5038247179330297,241.11228739811918,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04788685590947163,-0.0013917913569425234,-6.751136349880283e-05,0.02324753227626455,0.024639323633207075
62.91261528419723,66.21142257554267,3.7956167146502664,377.23815227243887,26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04076750663074457,-0.0030448030947576496,-0.0001322072304367236,0.018861351767993452,0.02190615486275111
68.07180150707,69.10263651731572,1.3664858396862953,152.26472575816814,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04135999594739068,-0.002776505731582671,-0.00012233843303291562,0.019291745107904004,0.02206825083948668
67.4573196241717,62.60123951374888,4.127159556276792,343.292718800506,28,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0471729037223615,-0.0025011625889781704,-0.00011838525586229272,0.022335870566691667,0.024837033155669833
68.48835885135291,75.39164899259261,0.7251082856400551,45.981194131074076,29,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035078216844071905,0.0043425927309411316,0.0001314448160396698,0.01971040478750652,0.015367812056565386
67.76153004833334,88.45328279666667,5.683397271907766,622.612369581383,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040371970051912044,0.022605102771669616,0.0009116264983849833,0.03148853641179083,0.00888343364012121
72.19961497692043,81.13868701591457,3.874591409729128,486.6982776218869,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032857542530175095,0.012599605224042706,0.00041292932318915337,0.022728573877108905,0.010128968653066199
71.69407933010382,57.20373028927336,1.6536670967424505,96.90375627469881,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05007060645950059,0.0007511878396753916,3.683535922959491e-05,0.02541089714958799,0.0246597093099126
74.12122308683585,63.26800901594329,3.3301556925776254,468.0004940172533,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048855612793860526,-0.00038391836161817905,-2.094538213994142e-05,0.024235847216121174,0.02461976557773935
74.4600275575987,74.28369988361277,2.1742696685091003,212.09939806728605,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040370843354140276,-0.0032497860043965666,-0.00013947918058159137,0.018560528674871853,0.021810314679268424
80.30973721010687,71.4607657743931,3.3403685845850615,374.01743919282995,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471729037223615,-0.0025011625889781704,-0.00011838525586229272,0.022335870566691667,0.024837033155669836
76.39657864610898,51.79108879417237,6.852679271473063,544.4858117543766,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04527268418382931,0.009199667535511876,0.0004034765477459394,0.027236175859670596,0.01803650832415872
80.21014249552239,58.18028661492537,0.49287556919645165,33.6983650713053,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04886379227487776,0.0030955444043287506,0.0001451769058830144,0.025979668339603256,0.02288412393527451
84.08343428330066,63.2598675947789,3.1581151645441965,409.66587985480254,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500168012607478,0.0016903627291748307,8.289293925553058e-05,0.025853581994961315,0.024163219265786486
87.8010859890727,55.850878956116674,4.1871517972463765,567.5161162414431,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043857751922276464,0.011724614697740693,0.0005089812652522643,0.02779118331000858,0.016066568612267886
25.635285485285163,61.21070200397808,6.414468934976131,565.1777903069326,40,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018791133660422482,0.0054071258429327865,0.0001014070080351195,0.012099129751677637,0.006692003908744848
50.522342649476,67.8811565490557,7.67336320833505,1127.3995836777858,41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013883167433563331,-0.011469485480910577,-0.00010416387005945681,0.001206840976326377,0.012676326457236955
37.45914480567031,68.7939612181612,6.1715524265174855,653.5841583743344,42,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008282904269345226,-0.017756495251658927,-0.00014437118030343455,-0.004736795491156851,0.013019699760502077
81.16633932909268,57.45641132144377,7.961150763848587,763.2295850242532,43,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04801790110961736,0.005091486824215502,0.0002365180350942213,0.026554693966916426,0.021463207142700926
30.44406554176839,56.166857540706935,7.7186662571692795,498.77815763828306,44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018019329306713714,0.005191004888275212,9.190287313140874e-05,0.011605167097494462,0.00641416220921925
54.55565020025321,56.30224353454661,3.8659946180486773,223.03217479505437,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007548251886289717,-0.01751547330137781,-0.00014137934176328913,-0.004983610707544047,0.012531862593833765
67.94306725374298,75.02670986010867,6.278744103084826,367.0554046180041,46,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03441011052549149,0.0038807978018917362,0.00012046051374875054,0.01914545416369161,0.015264656361799874
76.78811651440913,67.7297326988258,6.5204367427514,420.82807724029647,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048494109327443205,-0.002014427091878143,-9.933720024483791e-05,0.02323984111778253,0.025254268209660674
89.93885185490197,49.858875055294114,4.952015893529313,171.0066287200567,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043537961162833594,0.013760006597867316,0.0006018595380512842,0.028648983880350455,0.014888977282483137
45.22623594975978,75.56220420672615,5.482892210702869,244.2712333775712,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029757336673356893,-7.901645881397317e-05,7.714514087344828e-06,0.01483916010727146,0.014918176566085437
58.09306435824358,70.08483307539353,6.052722720499439,521.8702292255065,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03368121942406862,0.008982586458588297,0.0002910973943489496,0.02133190294132846,0.012349316482740163
69.9308683900611,55.79295495462322,5.3339574955415126,281.61385735813263,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05007060645950058,0.0007511878396753916,3.683535922959491e-05,0.02541089714958799,0.024659709309912597
47.49985358224077,90.31819535822407,6.958802825359897,414.58077625300024,52,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04222131467212435,0.008546155362070571,0.00034914332197402746,0.025383735017097463,0.016837579655026896
41.89407309400184,64.3821207200368,9.487717331263074,383.6619306887547,53,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006940638082281209,-0.019468880781743293,-0.0001425759366571603,-0.006264121349731043,0.01320475943201225
64.52998558662163,79.12329644048371,7.619490081846862,566.9602123400311,54,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03542263449094156,0.020504993521120514,0.0007265934537951503,0.02796381400603103,0.007458820484910519
60.8910876826006,52.88663595543463,8.254684898132162,431.3196603955156,55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.049481788827827666,0.00014038843711336566,4.966748368948428e-06,0.024811088632470515,0.02467070019535715
32.807340538043384,78.0029629839398,7.850607735615615,697.6593962719961,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026430554745131063,0.005298511685460654,0.00016017292034302722,0.015864533215295854,0.010566021529835204
77.77954511929462,76.67161028104606,7.79917842611976,264.19553511389154,57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04217046340470337,-0.005178253756411634,-0.00022208371232452563,0.01849610482414587,0.023674358580557504
52.8530546031488,93.252494165376,7.647240392823471,275.7459828432287,58,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03450425024820976,0.015803534745073816,0.0005418588387348987,0.025153892496641784,0.00935035775156797
57.190126633888426,59.71733433929955,7.63964259460373,220.95856500407328,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04391866252365732,-0.003642145143982639,-0.0001607063306549335,0.02013825868983734,0.02378040383381998
83.14913871503835,68.19427480426809,7.36924043566188,185.2395333704928,60,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.049934312469273594,-0.0013001865560709099,-6.551702622352937e-05,0.024317062956601344,0.025617249512672257
46.28568940084942,54.453453984802884,6.304811261172833,191.14270337120067,61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.009383576484840625,-0.01067613997368776,-8.352648348215462e-05,-0.0006462817444235671,0.01002985822926419
55.316308487782436,53.431756297204934,9.938773530187587,233.92965603701876,62,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008157974314938287,-0.01466795650873948,-0.00012729947783672498,-0.003254991096900595,0.011412965411838883
70.25503182317597,69.51930065064379,10.11042784926741,273.4429523945221,63,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04544578240551872,-0.006324158384166577,-0.00028784476819297174,0.019560812010676075,0.02588497039484265
84.12072240670392,49.766034697486035,9.24977812403288,328.5303818630109,64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0435379611628336,0.013760006597867316,0.0006018595380512844,0.028648983880350455,0.014888977282483137
33.81334045704717,62.7099498169132,7.069621356701783,221.31151986211262,65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00945046663246048,-0.008392396717571929,-6.0835040949759753e-05,0.0005290349574442758,0.008921431675016205
71.54927810301247,46.82115747733984,11.268445924786787,383.7148739174606,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04315241905847163,0.013069342041924267,0.0005652162106808512,0.028110880550197948,0.015041538508273684
60.31271601018555,83.76671576718516,10.086130087975063,447.0173277068149,67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04070303657894063,0.026950051538055013,0.001095859948340884,0.03382654405849782,0.006876492520442807
68.60876655519125,52.189686571286636,9.241813257666692,337.486611385759,68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05037813096833825,0.0017925983351850053,8.862658139597302e-05,0.026085364651761634,0.024292766316576626
72.17522172160048,88.02876373616125,10.491137905532355,410.6276818429597,69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03941835976004307,0.03294735043225615,0.0013033390756028152,0.03618285509614961,0.003235504663893461
63.60514074799891,59.47363961353099,10.400243208362543,547.0006151179069,70,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04818529240225668,-0.0026554371165921045,-0.00012920690363988247,0.02276492764283228,0.025420364759424385
93.87428528341981,51.727046442090504,10.217007196942138,440.49648670453826,71,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04420918426372887,0.01365339180402853,0.000607113469848853,0.028931288033878698,0.01527789622985017
33.98236588087432,50.35136050382514,9.348466271206172,167.93592145511454,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017357915880749013,0.005844694362115485,0.00010203460929563881,0.011601305121432247,0.0057566107593167645
45.62213857550344,81.12341474499581,10.862151645516283,495.57509230157615,73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018298969813626127,0.002339504927953418,4.105463318109748e-05,0.010319237370789772,0.007979732442836354
50.4896229471242,50.676051057530046,10.038319438356048,253.28923000047618,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010513580327345092,-0.007941193825607337,-5.465684946950266e-05,0.0012861932508688781,0.009227387076476214
57.76913376508121,76.73777328422274,11.451186641901874,395.5212139188763,75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04104123933175968,0.02509436785354686,0.0010294308540512447,0.03306780359265327,0.007973435739106412
