x,y,z,vol,id,SEP3,PI,curv1,SEP2,CLV3,dev_curv,WUS,AP2,PHB_PHV,PUCHI,AHP6,ATML1,curv2,SEP1,AG,AP1,REV,ETTIN,SVP,ANT,LFY,AP3,MP,FIL,gauss_curv,SUP,mean_curv,CUC1_2_3,AS1,STM
40.93324225693362,46.395621756670195,29.6356827955187,233224.88500919353,1,0.0,0.0,-0.02187596133700084,0.840455,0.0,0.003973812516496506,0.0180835,0.735914,0.355374,0.0,0.055316,0.328749,-0.029823586369993854,0.840455,0.0,0.735914,0.355374,0.840744,0.122043,0.84474,0.840744,0.0,0.862873,0.152182,0.0006525590275394543,0.0,-0.02584977385349735,0.0152084,0.152182,0.72482
16.36825443480598,31.208718826605413,2.1823020369891952,286.6222003117436,2,0.0,0.0,-0.012668503991602026,0.332032,0.0,0.011432203054056459,0.00168774,0.256121,0.0337305,0.0,0.0053044,0.159778,-0.035532910099714946,0.332032,0.0,0.256121,0.0337305,0.332466,0.182065,0.332861,0.332466,0.0,0.334736,0.185818,0.0004548469170661991,0.0,-0.024100707045658483,0.00124301,0.185818,0.300191
12.99731866127121,24.341930146157974,5.292559093318582,417.6953832386531,3,0.0,0.0,-0.009810712596786295,0.29127,0.0,0.01932901085524274,0.00145534,0.223946,0.0291717,0.0,0.00504598,0.142208,-0.048468734307271784,0.29127,0.0,0.223946,0.0291717,0.30076,0.0713517,0.301119,0.30076,0.0,0.305924,0.0738412,0.00047463044665592034,0.0,-0.02913972345202904,0.00170195,0.0738412,0.139779
14.420499499999998,16.9243085,3.082913997612096,154.2229706496089,4,0.0,0.0,-0.01220244395835033,0.0869235,0.0,0.02353761105678475,0.000140709,0.023137,0.00322423,0.0,0.000454129,0.0218835,-0.059277666071919845,0.0869235,0.0,0.023137,0.00322423,0.143727,0.00414081,0.143776,0.143727,0.0,0.148188,0.00438524,0.0006719968657395575,0.0,-0.03574005501513508,0.00380993,0.00438524,0.0231495
12.565163185274878,35.097741319398864,4.522836898970891,206.2983200790696,5,0.0,0.0,-0.008938297551809086,0.898674,0.0,0.012531075311537198,0.00169681,0.878889,0.0334116,0.0,0.00533446,0.781993,-0.03400044817488348,0.898674,0.0,0.878889,0.0334116,0.89871,0.811027,0.899106,0.89871,0.0,0.900633,0.814682,0.00030335481746251525,0.0,-0.021469372863346284,0.00122489,0.814682,0.877243
16.832465470218793,41.98471217068265,1.0822151388239831,113.74586097472366,6,0.0,0.0,-0.010454335285259705,0.180383,0.0,0.004831038203008733,0.00169716,0.163753,0.0333836,0.0,0.00523198,0.111053,-0.02011641169127717,0.180383,0.0,0.163753,0.0333836,0.180399,0.0993797,0.180796,0.180399,0.0,0.1823,0.108182,0.00021402816869618555,0.0,-0.01528537348826844,0.00122421,0.108182,0.162684
19.287443375247243,23.683399161540635,2.1021700497304296,214.81490192784003,7,0.0,0.0,-0.010452410911627203,0.271642,0.0,0.01879106339435626,0.00161869,0.140318,0.0353421,0.0,0.00502086,0.0418027,-0.04803453770033973,0.271642,0.0,0.140318,0.0353421,0.27448,0.0221164,0.274872,0.27448,0.0,0.279514,0.0250222,0.0004985155511088966,0.0,-0.02924347430598347,0.00146346,0.0250222,0.154315
18.998456999731157,19.028232542790573,1.4432603591224737,52.10336450133168,8,0.0,0.0,-0.012981773015574752,0.0959778,0.0,0.01669602419846946,0.000214765,0.0217918,0.00760623,0.0,0.000664868,0.00561946,-0.04637382141251367,0.0959778,0.0,0.0217918,0.00760623,0.101558,0.00206856,0.101616,0.101558,0.0,0.102572,0.00252225,0.0006142180150041704,0.0,-0.029677797214044215,0.000477268,0.00252225,0.0305616
20.188494162861915,14.254552593541202,4.27429229365285,83.85844846705952,9,0.0,0.0,-0.0067067304740936725,0.217989,0.0,0.0495804000375551,0.000212315,0.0238213,0.0103048,0.0,0.000659468,0.00528392,-0.10586753054920386,0.217989,0.0,0.0238213,0.0103048,0.22354,0.00154571,0.223615,0.22354,0.0,0.225436,0.00191074,0.0007072474593508606,0.0,-0.05628713051164878,0.00112014,0.00191074,0.091941
21.199744151152778,41.88881205055964,5.987291580724226,488.0692437784928,10,0.0,0.0,-0.00924911481915668,0.539105,0.0,0.004287378469779547,0.00169868,0.412877,0.0338019,0.0,0.00548954,0.195355,-0.017823871758715776,0.539105,0.0,0.412877,0.0338019,0.539121,0.3033,0.539518,0.539121,0.0,0.541035,0.408397,0.00016498748083646907,0.0,-0.013536493288936228,0.00122431,0.408397,0.476718
20.891273987551866,47.662332943568465,1.736755944819344,168.79080802250564,11,0.0,0.0,-0.010176889308032538,0.922155,0.0,0.010087127794237264,0.00169718,0.897723,0.0333802,0.0,0.00521902,0.795574,-0.030351144896507067,0.922155,0.0,0.897723,0.0333802,0.922171,0.837021,0.922567,0.922171,0.0,0.924071,0.853822,0.00030675491456363154,0.0,-0.020264017102269802,0.00122421,0.853822,0.908132
22.144219617503058,33.87886998929009,2.2812327133078587,167.84763393618348,12,0.0,0.0,-0.010042411864646338,0.173426,0.0,0.01134160154093315,0.00169748,0.137636,0.033491,0.0,0.00532713,0.0433844,-0.032725614946512646,0.173426,0.0,0.137636,0.033491,0.173453,0.0729842,0.173849,0.173453,0.0,0.175381,0.0846593,0.00032505333337188495,0.0,-0.021384013405579487,0.00122472,0.0846593,0.155373
24.05905267763113,52.480728069137655,2.97280599510078,204.83219798448962,13,0.0,0.0,-0.01185262722682162,0.969361,0.0,0.006911802369289307,0.00169715,0.950393,0.0333705,0.0,0.00521197,0.851994,-0.025676231965400236,0.969361,0.0,0.950393,0.0333705,0.969377,0.892386,0.969773,0.969377,0.0,0.971277,0.904219,0.00029869301965722387,0.0,-0.01876442959611093,0.00122421,0.904219,0.95802
25.37572070917759,43.39010423957092,0.7501132173602791,58.761613249328725,14,0.0,0.0,-0.009790241673352601,0.859,0.0,0.009006713259426865,0.00169727,0.836167,0.0333845,0.0,0.00521921,0.0403444,-0.027803668192206327,0.859,0.0,0.836167,0.0333845,0.859016,0.775436,0.859412,0.859016,0.0,0.860916,0.790447,0.00027038930132920736,0.0,-0.018796954932779462,0.00122421,0.790447,0.844958
24.61424535922674,20.458668390705093,3.957637914265783,342.49359197971876,15,0.0,0.0,-0.009497970623216088,0.318824,0.0,0.02824625814465964,0.00158665,0.1295,0.0862885,0.0,0.00484289,0.029598,-0.06599048691253538,0.318824,0.0,0.1295,0.0862885,0.321027,0.0113639,0.321407,0.321027,0.0,0.323945,0.0163182,0.0005567525694280524,0.0,-0.03774422876787573,0.00145348,0.0163182,0.260711
25.841736003004,30.236837232977305,1.8378399314880867,153.8774514298671,16,0.0,0.0,-0.008938297551809088,0.150039,0.0,0.012531075311537198,0.00169748,0.0765396,0.0341322,0.0,0.005215,0.0313015,-0.034000448174883485,0.150039,0.0,0.0765396,0.0341322,0.150066,0.0148864,0.150462,0.150066,0.0,0.152146,0.018316,0.00030335481746251525,0.0,-0.021469372863346284,0.00122681,0.018316,0.135488
24.988498815789473,36.90570425012775,1.3944042789484972,36.55033043430634,17,0.0,0.0,-0.010835641343452192,0.114246,0.0,0.005312164151306415,0.00169772,0.0828521,0.0334423,0.0,0.00522248,0.0322197,-0.02145996964606502,0.114246,0.0,0.0828521,0.0334423,0.114262,0.0241571,0.114658,0.114262,0.0,0.116167,0.0417946,0.0002374795766077202,0.0,-0.016147805494758603,0.00122423,0.0417946,0.102293
27.48943209328526,16.35866445020279,3.3819940143339307,62.16544448164979,18,0.0,0.0,-0.0064827429595105904,0.0967906,0.0,0.049481729040195585,0.00156608,0.0727976,0.0394142,0.0,0.00480663,0.0283075,-0.10544620103990177,0.0967906,0.0,0.0727976,0.0394142,0.0968926,0.0105857,0.0972579,0.0968926,0.0,0.0987112,0.0132945,0.0006846439772808283,0.0,-0.05596447199970618,0.00116421,0.0132945,0.0836916
29.00411857576332,27.954663179404516,2.673896622959113,221.5852109633209,19,0.0,0.0,-0.01019916177609222,0.101553,0.0,0.012187279591993047,0.00171104,0.0792836,0.0429236,0.0,0.00521134,0.0306654,-0.03457372096007831,0.101553,0.0,0.0792836,0.0429236,0.101571,0.0115816,0.101968,0.101571,0.0,0.10348,0.0202549,0.0003544557803297549,0.0,-0.02238644136808527,0.00122484,0.0202549,0.0902775
32.632868952681385,13.224503470031546,6.142902370466024,81.40712967835093,20,0.0,0.0,-0.006933297192408132,0.0961773,0.0,0.04657570239637761,0.00156203,0.0725602,0.0398679,0.0,0.00479312,0.0282046,-0.10008470198516332,0.0961773,0.0,0.0725602,0.0398679,0.0961946,0.0105367,0.0965588,0.0961946,0.0,0.098497,0.0131519,0.000675455632030398,0.0,-0.05350899958878573,0.00167247,0.0131519,0.0864391
30.741246862740663,19.797322288484136,1.1425517006065071,103.3102467027928,21,0.0,0.0,-0.006482742959510591,0.104815,0.0,0.049481729040195585,0.0016883,0.080583,0.0446172,0.0,0.00518039,0.0304982,-0.10544620103990177,0.104815,0.0,0.080583,0.0446172,0.104915,0.0114088,0.105309,0.104915,0.0,0.106851,0.0144259,0.0006846439772808283,0.0,-0.05596447199970618,0.00123191,0.0144259,0.0909912
26.179737944562927,48.15548171760719,6.005890256962052,356.86065467087366,22,0.0,0.0,-0.011630505855790124,0.838618,0.0,0.008741515712107694,0.00169842,0.680503,0.0335396,0.0,0.00522359,0.251566,-0.02911353728000552,0.838618,0.0,0.680503,0.0335396,0.838634,0.617329,0.83903,0.838634,0.0,0.840534,0.766947,0.00033212762290039846,0.0,-0.020372021567897823,0.00122421,0.766947,0.822547
33.17352170002195,48.397053774767045,1.9314321845881763,234.0052261594444,23,0.0,0.0,-0.0061101111371853626,0.3402,0.0,0.009458028580694664,0.00169783,0.255267,0.0334167,0.0,0.00521229,0.109735,-0.02502616829857469,0.3402,0.0,0.255267,0.0334167,0.340216,0.196935,0.340612,0.340216,0.0,0.342116,0.274467,0.00014886910041019395,0.0,-0.015568139717880028,0.00122421,0.274467,0.328795
35.267913487138266,42.02154838263666,1.5327861011806834,130.69031027800645,24,0.0,0.0,-0.009506071339947481,0.136366,0.0,0.005789958249534181,0.00170133,0.0892395,0.0335502,0.0,0.00521196,0.0352649,-0.021085987839015843,0.136366,0.0,0.0892395,0.0335502,0.136382,0.0305029,0.136779,0.136382,0.0,0.138282,0.0702409,0.00020088993985623604,0.0,-0.015296029589481664,0.00122421,0.0702409,0.125186
31.506633945590487,24.45690496036393,4.354034465707045,155.49765641973735,25,0.0,0.0,-0.01426140484922642,0.208507,0.0,0.012785440839513298,0.00172338,0.136207,0.0997738,0.0,0.005195,0.0305865,-0.03983228652825302,0.208507,0.0,0.136207,0.0997738,0.208602,0.0115211,0.208997,0.208602,0.0,0.210638,0.0176719,0.0005699181158934343,0.0,-0.027046845688739718,0.00124101,0.0176719,0.194534
35.0932839921908,26.07049952722668,1.3664049693713924,44.245136841528726,26,0.0,0.0,-0.010029457193284682,0.0985367,0.0,0.012196222337939159,0.00171166,0.079341,0.0431105,0.0,0.0052113,0.0306493,-0.034421901869162996,0.0985367,0.0,0.079341,0.0431105,0.0985546,0.0114711,0.0989508,0.0985546,0.0,0.100459,0.0201479,0.0003470748157797623,0.0,-0.02222567953122384,0.00122479,0.0201479,0.0873728
39.69354645930893,58.1132768973062,3.229157127350917,410.7943372011078,27,0.0,0.0,-0.005896720185416396,0.912701,0.0,0.0159822719878375,0.00169714,0.899005,0.0334028,0.0,0.00521157,0.784833,-0.037861264161091396,0.912701,0.0,0.899005,0.0334028,0.912716,0.841242,0.913113,0.912716,0.0,0.914616,0.847847,0.0002232019339177627,0.0,-0.021878992173253894,0.00122421,0.847847,0.901639
39.922132592804765,33.143011443629696,0.9442653804567941,61.12888682242445,28,0.0,0.0,-0.010486260182836429,0.0926172,0.0,0.008238104660211711,0.00172546,0.0754092,0.0369806,0.0,0.00521254,0.0306524,-0.02696246950325985,0.0926172,0.0,0.0754092,0.0369806,0.092633,0.0114912,0.0930293,0.092633,0.0,0.0945332,0.0211386,0.0002794429322847831,0.0,-0.018724364843048145,0.00122432,0.0211386,0.081545
37.64645394634439,19.459262924118836,1.767161954358818,187.1827027057878,29,0.0,0.0,-0.006597008440505101,0.103127,0.0,0.04857933427178501,0.00171661,0.0907807,0.055142,0.0,0.00520251,0.0305754,-0.10375567698407513,0.103127,0.0,0.0907807,0.055142,0.103144,0.0114273,0.10354,0.103144,0.0,0.105167,0.0142955,0.0006811560039365828,0.0,-0.055176342712290105,0.00134152,0.0142955,0.0920147
