x,y,z,vol,id,WUS,SEP3,AS1,AP1,LFY,gauss_curv,SEP2,ATML1,curv1,STM,AHP6,AG,ANT,curv2,MP,mean_curv,PUCHI,SEP1,SVP,SUP,AP2,FIL,CUC1_2_3,REV,AP3,CLV3,PHB_PHV,PI,dev_curv,ETTIN
62.015343032911396,73.72450017805907,1.3767020996445514,87.83281642308796,23,0.00107738,0.019778,0.935986,0.976102,0.935986,0.0005248545144456973,0.992494,0.0356479,0.04657841237511009,0.0538788,0.00663913,0.0165455,0.935986,0.011517652490221925,0.986171,0.02904803243266601,0.0,0.992494,0.0,0.0,0.976102,0.914092,0.0179418,0.0567455,0.0210919,0.00100042,0.0567455,0.0210919,0.01753037994244408,0.93387
62.98272461082803,80.6633434870834,1.6391341977935836,238.27982466235355,24,0.00107738,0.0197778,0.1165,0.16189,0.1165,0.0017116116869634796,0.178281,0.0460939,0.053578342503669385,0.0533936,0.00763344,0.0165455,0.1165,0.030976937659230715,0.166199,0.04227764008145005,0.0,0.178281,0.0,0.0,0.16189,0.102807,0.0179517,0.0536288,0.0210932,0.00100042,0.0536288,0.0210932,0.011300702422219332,0.122585
62.59370285129369,57.95767919686734,2.5038247179330297,241.11228739811918,25,0.0010774,0.0198068,0.155452,0.341119,0.155452,-0.0005230414924561405,0.357511,0.0356622,0.06013166051063436,0.199437,0.00654707,0.0165458,0.155452,-0.008597949548223977,0.350977,0.025766855481205185,0.0,0.357511,0.0,0.0,0.341119,0.0297304,0.0183164,0.175521,0.0212166,0.00100042,0.175521,0.0212166,0.034364805029429166,0.0495372
62.91261528419723,66.21142257554267,3.7956167146502664,377.23815227243887,26,0.00107739,0.0198096,0.679251,0.792354,0.679251,-0.0003951014454211135,0.808746,0.0357119,0.05877559730937355,0.126852,0.00664696,0.0165458,0.679251,-0.006476469590897778,0.802367,0.026149563859237883,0.0,0.808746,0.0,0.0,0.792354,0.093444,0.0184754,0.119026,0.021246,0.00100042,0.119026,0.021246,0.032626033450135664,0.113254
68.07180150707,69.10263651731572,1.3664858396862953,152.26472575816814,27,0.00107738,0.0197814,0.226627,0.279882,0.226627,-0.0003951014454211135,0.296273,0.036349,0.05877559730937355,0.0668584,0.00656313,0.0165455,0.226627,-0.006476469590897776,0.289766,0.026149563859237883,0.0,0.296273,0.0,0.0,0.279882,0.090001,0.0180746,0.0600493,0.0211048,0.00100042,0.0600493,0.0211048,0.032626033450135664,0.109782
67.4573196241717,62.60123951374888,4.127159556276792,343.292718800506,28,0.0010774,0.0198971,0.542401,0.757608,0.542401,-0.0005417513557691534,0.774001,0.0360235,0.05980991329065498,0.228972,0.00656176,0.0165467,0.542401,-0.008974350901569356,0.767089,0.025417781194542816,0.0,0.774001,0.0,0.0,0.757608,0.0373958,0.0208588,0.122347,0.0216128,0.00100042,0.122347,0.0216128,0.03439213209611218,0.0572929
68.48835885135291,75.39164899259261,0.7251082856400551,45.981194131074076,29,0.00107738,0.0197778,0.930291,0.970936,0.930291,0.00017454479421721115,0.987328,0.0363753,0.04876237399160176,0.054241,0.00656084,0.0165455,0.930291,0.004329448718319257,0.980828,0.026545911354960504,0.0,0.987328,0.0,0.0,0.970936,0.911622,0.0179617,0.0533816,0.0210873,0.00100042,0.0533816,0.0210873,0.02221646263664125,0.9314
67.76153004833334,88.45328279666667,5.683397271907766,622.612369581383,30,0.00107738,0.0197779,0.351268,0.856866,0.351268,0.0021343469012417384,0.873257,0.626544,0.053634177029811346,0.0536382,0.0307646,0.0165455,0.351268,0.03956621163394879,0.401202,0.04660019433188007,0.0,0.873257,0.0,0.0,0.856866,0.336709,0.0179794,0.0543361,0.0210948,0.00100042,0.0543361,0.0210948,0.007033982697931279,0.356486
72.19961497692043,81.13868701591457,3.874591409729128,486.6982776218869,31,0.00107738,0.019778,0.346132,0.443675,0.346132,0.0004285743982790186,0.460066,0.263204,0.04557253266376089,0.0606277,0.0110076,0.0165455,0.346132,0.009682719890413406,0.402693,0.027627626277087147,0.0,0.460066,0.0,0.0,0.443675,0.327279,0.0182941,0.0540819,0.0210941,0.00100042,0.0540819,0.0210941,0.017944906386673738,0.347057
71.69407933010382,57.20373028927336,1.6536670967424505,96.90375627469881,32,0.00107738,0.019784,0.103239,0.228826,0.103239,-0.00018446562076763652,0.245218,0.0359569,0.06801796113682182,0.139361,0.0065426,0.0165455,0.103239,-0.0031249538583273785,0.238421,0.032446503639247226,0.0,0.245218,0.0,0.0,0.228826,0.0243384,0.0181747,0.0601736,0.0211193,0.00100042,0.0601736,0.0211193,0.03557145749757461,0.0441225
74.12122308683585,63.26800901594329,3.3301556925776254,468.0004940172533,33,0.00107739,0.0198826,0.158647,0.836843,0.158647,-0.00038028538006356635,0.853236,0.0444746,0.06211534588907962,0.691959,0.00656772,0.0165465,0.158647,-0.0064001310698420955,0.839069,0.027857607409618762,0.0,0.853236,0.0,0.0,0.836843,0.0381862,0.0215653,0.0739711,0.0216101,0.00100042,0.0739711,0.0216101,0.034257738479460856,0.0580688
74.4600275575987,74.28369988361277,2.1742696685091003,212.09939806728605,34,0.00107738,0.019778,0.182594,0.294736,0.182594,-0.0003951014454211135,0.311128,0.121432,0.05877559730937355,0.123065,0.00670121,0.0165455,0.182594,-0.006476469590897776,0.296121,0.026149563859237883,0.0,0.311128,0.0,0.0,0.294736,0.161463,0.0186351,0.0535253,0.0210887,0.00100042,0.0535253,0.0210887,0.032626033450135664,0.181241
80.30973721010687,71.4607657743931,3.3403685845850615,374.01743919282995,35,0.00107738,0.0197779,0.123719,0.344101,0.123719,-0.000509191076450446,0.360493,0.222694,0.05908506434961573,0.23397,0.00655576,0.0165455,0.123719,-0.008563439404375175,0.292958,0.025260812472620277,0.0,0.360493,0.0,0.0,0.344101,0.105059,0.021504,0.0531595,0.021089,0.00100042,0.0531595,0.021089,0.03382425187699545,0.124837
76.39657864610898,51.79108879417237,6.852679271473063,544.4858117543766,36,0.00107738,0.0198011,0.257489,0.490296,0.257489,0.0006153021884222922,0.506688,0.0405161,0.06287903145695772,0.246154,0.00708402,0.0165456,0.257489,0.009888531961056933,0.437731,0.03638378170900733,0.0,0.506688,0.0,0.0,0.490296,0.133626,0.0189759,0.0929729,0.0214808,0.00100042,0.0929729,0.0214808,0.026495249747950395,0.153427
80.21014249552239,58.18028661492537,0.49287556919645165,33.6983650713053,37,0.00107738,0.0197782,0.106848,0.159291,0.106848,0.00027767212327224665,0.175682,0.0459746,0.06569779051892223,0.0662034,0.00656595,0.0165455,0.106848,0.004986662493308115,0.163132,0.035342226506115175,0.0,0.175682,0.0,0.0,0.159291,0.0382934,0.0181517,0.0558793,0.0211026,0.00100042,0.0558793,0.0211026,0.030355564012807056,0.0580716
84.08343428330066,63.2598675947789,3.1581151645441965,409.66587985480254,38,0.00107738,0.0197784,0.171768,0.333849,0.171768,0.0001610757710791525,0.35024,0.168344,0.06859890178211567,0.175739,0.00667014,0.0165455,0.171768,0.002917215573511814,0.284955,0.03575805867781374,0.0,0.35024,0.0,0.0,0.333849,0.108093,0.0187807,0.055853,0.0211057,0.00100042,0.055853,0.0211057,0.03284084310430192,0.127872
87.8010859890727,55.850878956116674,4.1871517972463765,567.5161162414431,39,0.00107738,0.0197783,0.280938,0.336536,0.280938,0.0006823366653895019,0.352928,0.163709,0.05853511772988669,0.0663855,0.00683989,0.0165455,0.280938,0.011748678678594937,0.334779,0.03514189820424081,0.0,0.352928,0.0,0.0,0.336536,0.21485,0.0182464,0.0563058,0.0211097,0.00100042,0.0563058,0.0211097,0.023393219525645874,0.234628
25.635285485285163,61.21070200397808,6.414468934976131,565.1777903069326,40,0.00107738,0.0197783,0.124949,0.976534,0.124949,0.00022775247909978722,0.992926,0.723868,0.038669278683133364,0.70394,0.0065677,0.0165455,0.124949,0.005183484552932292,0.347129,0.021926381618032828,0.0,0.992926,0.0,0.0,0.976534,0.10527,0.0238608,0.055548,0.0210866,0.00100042,0.055548,0.0210866,0.016742897065100536,0.125048
50.522342649476,67.8811565490557,7.67336320833505,1127.3995836777858,41,0.00107755,0.0198279,0.56285,0.720162,0.56285,-0.0008442745824534893,0.736554,0.0414881,0.03874142378434549,0.165511,0.00892429,0.0165464,0.56285,-0.01797886123319394,0.724469,0.010381281275575773,0.0,0.736554,0.0,0.0,0.720162,0.454137,0.0182619,0.241198,0.0213417,0.00100042,0.241198,0.0213417,0.02836014250876971,0.473964
37.45914480567031,68.7939612181612,6.1715524265174855,653.5841583743344,42,0.00107738,0.0197795,0.567971,0.86075,0.567971,-0.0009036678119571581,0.877141,0.232722,0.03586581424064421,0.120317,0.00682572,0.0165455,0.567971,-0.022577335288284622,0.679241,0.0066442394761797915,0.0,0.877141,0.0,0.0,0.86075,0.543134,0.0182162,0.0690894,0.0210895,0.00100042,0.0690894,0.0210895,0.02922157476446442,0.562914
81.16633932909268,57.45641132144377,7.961150763848587,763.2295850242532,43,0.00107738,0.0198053,0.613887,0.775719,0.613887,0.0004595625813069254,0.792111,0.103988,0.06163243320087682,0.175197,0.00733175,0.0165463,0.613887,0.007949088913126408,0.729916,0.034790761057001615,0.0,0.792111,0.0,0.0,0.775719,0.218153,0.0235193,0.105558,0.0216998,0.00100042,0.105558,0.0216998,0.02684167214387521,0.237958
30.44406554176839,56.166857540706935,7.7186662571692795,498.77815763828306,44,0.00107738,0.0197833,0.162838,0.969532,0.162838,0.00022293673042065023,0.985924,0.157869,0.03811241952351761,0.75316,0.00654453,0.0165456,0.162838,0.0051344061559651915,0.748302,0.02162341283974141,0.0,0.985924,0.0,0.0,0.969532,0.0931718,0.0187264,0.0708737,0.0210866,0.00100042,0.0708737,0.0210866,0.016489006683776213,0.112955
54.55565020025321,56.30224353454661,3.8659946180486773,223.03217479505437,45,0.00107746,0.0197925,0.0450955,0.285926,0.0450955,-0.0009186932853801269,0.302318,0.0356651,0.03315488643907068,0.254576,0.00654753,0.0165455,0.0450955,-0.02500808961017616,0.295956,0.004073398414447262,0.0,0.302318,0.0,0.0,0.285926,0.0308334,0.0179458,0.248651,0.0210922,0.00100042,0.248651,0.0210922,0.029081488024623424,0.0506259
67.94306725374298,75.02670986010867,6.278744103084826,367.0554046180041,46,0.00107738,0.0197878,0.748485,0.819308,0.748485,1.2699680021080483e-05,0.835699,0.0562379,0.048850557132483464,0.0799253,0.00726532,0.0165456,0.748485,0.0007269081733567086,0.824344,0.02478873265292008,0.0,0.835699,0.0,0.0,0.819308,0.63509,0.0190663,0.0669013,0.0211512,0.00100042,0.0669013,0.0211512,0.024061824479563374,0.654878
76.78811651440913,67.7297326988258,6.5204367427514,420.82807724029647,47,0.00107738,0.0197873,0.175714,0.816128,0.175714,-0.0005025676892963623,0.83252,0.162225,0.05848281165544761,0.654084,0.00656726,0.0165457,0.175714,-0.008572010374804958,0.772212,0.024955400640321326,0.0,0.83252,0.0,0.0,0.816128,0.108183,0.0286672,0.0575122,0.021148,0.00100042,0.0575122,0.021148,0.03352741101512628,0.12797
89.93885185490197,49.858875055294114,4.952015893529313,171.0066287200567,48,0.00107738,0.0197777,0.185386,0.229496,0.185386,0.0006733171195811768,0.245887,0.110649,0.04574145774632478,0.0546189,0.00672842,0.0165455,0.185386,0.014726139993106267,0.232752,0.030233798869715528,0.0,0.245887,0.0,0.0,0.229496,0.163815,0.017952,0.0536254,0.0210919,0.00100042,0.0536254,0.0210919,0.015507658876609261,0.183593
45.22623594975978,75.56220420672615,5.482892210702869,244.2712333775712,49,0.00107738,0.0197796,0.281417,0.393009,0.281417,-0.00046714623028248686,0.409401,0.106112,0.025761737154503712,0.0593911,0.00765316,0.0165455,0.281417,-0.01966617572090657,0.337089,0.003047780716798569,0.0,0.409401,0.0,0.0,0.393009,0.256247,0.0179692,0.0681114,0.0210958,0.00100042,0.0681114,0.0210958,0.02271395643770514,0.276026
58.09306435824358,70.08483307539353,6.052722720499439,521.8702292255065,50,0.00107739,0.0197948,0.842759,0.899946,0.842759,0.000453109253834944,0.916338,0.0363006,0.0486151334237895,0.0705115,0.00919207,0.0165458,0.842759,0.009804872194048948,0.909564,0.029210002808919222,0.0,0.916338,0.0,0.0,0.899946,0.672559,0.0183545,0.127832,0.0213208,0.00100042,0.127832,0.0213208,0.019405130614870276,0.692354
69.9308683900611,55.79295495462322,5.3339574955415126,281.61385735813263,51,0.0010774,0.0198177,0.117212,0.389427,0.117212,-0.00018446562076763652,0.405818,0.0362193,0.06801796113682183,0.285978,0.00656063,0.0165458,0.117212,-0.0031249538583273785,0.394,0.03244650363924722,0.0,0.405818,0.0,0.0,0.389427,0.0305726,0.0188839,0.115841,0.0213298,0.00100042,0.115841,0.0213298,0.0355714574975746,0.0503902
47.49985358224077,90.31819535822407,6.958802825359897,414.58077625300024,52,0.00107738,0.0197776,0.710387,0.80404,0.710387,5.35142285633337e-05,0.820432,0.640119,0.03279441870032344,0.05328,0.0234237,0.0165455,0.710387,0.001311934333821293,0.759971,0.017053176517072367,0.0,0.820432,0.0,0.0,0.80404,0.697215,0.0179397,0.053258,0.021094,0.00100042,0.053258,0.021094,0.015741242183251073,0.716992
41.89407309400184,64.3821207200368,9.487717331263074,383.6619306887547,53,0.00107744,0.0198049,0.719127,0.945886,0.719127,-0.0009103784921691485,0.962279,0.0522836,0.03328157856456631,0.227236,0.00695042,0.0165463,0.719127,-0.02467090149325126,0.936772,0.0043053385356575215,0.0,0.962279,0.0,0.0,0.945886,0.638019,0.0185009,0.184477,0.0211062,0.00100042,0.184477,0.0211062,0.02897624002890879,0.657824
64.52998558662163,79.12329644048371,7.619490081846862,566.9602123400311,54,0.00107739,0.0197889,0.775147,0.8654,0.775147,0.000857133861652142,0.881792,0.115931,0.04303361131707366,0.057571,0.0244687,0.0165462,0.775147,0.019226885201846792,0.829006,0.031130248259460223,0.0,0.881792,0.0,0.0,0.8654,0.737721,0.0187128,0.0734987,0.021364,0.00100042,0.0734987,0.021364,0.011903363057613432,0.75751
60.8910876826006,52.88663595543463,8.254684898132162,431.3196603955156,55,0.00107743,0.019824,0.0522035,0.808001,0.0522035,-0.0003802853800635664,0.824393,0.0356428,0.06211534588907962,0.769567,0.00654458,0.0165458,0.0522035,-0.006400131069842096,0.817775,0.027857607409618762,0.0,0.824393,0.0,0.0,0.808001,0.0264595,0.0182065,0.705478,0.021207,0.00100042,0.705478,0.021207,0.034257738479460856,0.0462834
32.807340538043384,78.0029629839398,7.850607735615615,697.6593962719961,56,0.00107738,0.0197779,0.314736,0.961385,0.314736,-0.0001446262028412258,0.977776,0.698965,0.037736779880140944,0.0624469,0.00732808,0.0165455,0.314736,-0.0008223375654396063,0.370988,0.018457221157350667,0.0,0.977776,0.0,0.0,0.961385,0.296808,0.0186057,0.0540512,0.0210869,0.00100042,0.0540512,0.0210869,0.019279558722790274,0.316586
77.77954511929462,76.67161028104606,7.79917842611976,264.19553511389154,57,0.00107738,0.0197779,0.699477,0.815693,0.699477,-0.00040344542319879843,0.832085,0.682701,0.056931267656319985,0.12728,0.00683089,0.0165455,0.699477,-0.006804068601701095,0.817485,0.025063599527309445,0.0,0.832085,0.0,0.0,0.815693,0.682673,0.0240462,0.0535924,0.0210907,0.00100042,0.0535924,0.0210907,0.03186766812901054,0.702451
52.8530546031488,93.252494165376,7.647240392823471,275.7459828432287,58,0.00107738,0.0197776,0.802818,0.847915,0.802818,0.000973600938404779,0.864306,0.725294,0.03974191823993121,0.0532563,0.0323969,0.0165455,0.802818,0.024048997296266583,0.852381,0.0318954577680989,0.0,0.864306,0.0,0.0,0.847915,0.789877,0.0179323,0.0530333,0.0210869,0.00100042,0.0530333,0.0210869,0.007846460471832314,0.809654
57.190126633888426,59.71733433929955,7.63964259460373,220.95856500407328,59,0.00107748,0.019816,0.0988077,0.382007,0.0988077,-0.0005366591415757848,0.398399,0.0358215,0.05964718908600741,0.296793,0.00662167,0.0165458,0.0988077,-0.008868319707114963,0.391873,0.02538943468944622,0.0,0.398399,0.0,0.0,0.382007,0.0686692,0.0181928,0.289949,0.0211992,0.00100042,0.289949,0.0211992,0.03425775439656119,0.0884852
83.14913871503835,68.19427480426809,7.36924043566188,185.2395333704928,60,0.00107738,0.0197779,0.123255,0.850601,0.123255,-0.0003683775556758911,0.866992,0.729625,0.06413358939800723,0.741108,0.00656091,0.0165455,0.123255,-0.0060454697640009904,0.297884,0.029044059817003115,0.0,0.866992,0.0,0.0,0.850601,0.104537,0.0218555,0.053237,0.0210921,0.00100042,0.053237,0.0210921,0.0350895295810041,0.124315
46.28568940084942,54.453453984802884,6.304811261172833,191.14270337120067,61,0.00107747,0.0197942,0.0531875,0.905582,0.0531875,-0.0008523767438320189,0.921973,0.0363838,0.03297468403278069,0.865611,0.0065463,0.0165455,0.0531875,-0.02274138016570077,0.914555,0.005116651933539962,0.0,0.921973,0.0,0.0,0.905582,0.0393054,0.0179503,0.808155,0.0210865,0.00100042,0.808155,0.0210865,0.02785803209924073,0.0590996
55.316308487782436,53.431756297204934,9.938773530187587,233.92965603701876,62,0.00107752,0.0198101,0.0425908,0.852395,0.0425908,-0.0009186932853801268,0.868786,0.0356423,0.03315488643907069,0.823568,0.00654561,0.0165455,0.0425908,-0.02500808961017616,0.86245,0.004073398414447262,0.0,0.868786,0.0,0.0,0.852395,0.0283904,0.0179467,0.819407,0.0210928,0.00100042,0.819407,0.0210928,0.029081488024623414,0.0482004
70.25503182317597,69.51930065064379,10.11042784926741,273.4429523945221,63,0.0010774,0.0199699,0.695759,0.962294,0.695759,-0.0005371839318310171,0.978688,0.0526657,0.057405735495824964,0.280134,0.0068692,0.016548,0.695759,-0.009431573231235986,0.969316,0.023987081132294485,0.0,0.978688,0.0,0.0,0.962294,0.193187,0.0333575,0.131471,0.0219105,0.00100042,0.131471,0.0219105,0.033418654363530476,0.213157
