id,x,y,z,AG,AHP6,ANT,AP1,AP2,AP3,AS1,CLV3,CUC1_2_3,ETTIN,FIL,LFY,MP,PHB_PHV,PI,PUCHI,REV,SEP1,SEP2,SEP3,STM,SUP,SVP,WUS,vol,curv1,curv2,mean_curv,gauss_curv,dev_curv,dist_to_center,gene_PC1_value,gene_PC2_value,shape_PC1_value,shape_PC2_value,gene_cluster_gmm,gene_cluster_kmeans,shape_cluster_gmm,shape_cluster_kmeans
622,41.6017162824202,78.81335906031444,38.51867152529387,0.0294704,0.0101725,0.222307,0.967252,0.967252,0.739047,0.222307,0.0010005,0.723343,0.0687324,0.0354593,0.222307,0.990258,0.945001,0.739047,0.0,0.945001,0.996569,0.996569,0.0332731,0.771645,0.0,0.0,0.00107884,129.6491432292979,0.0283577463768898,-0.0419045730772958,-0.0067734133502029,-0.0011945733036064,0.0351311597270928,30.64649253882594,-1.624001692722206,3.3323242663784405,-2.50298798754398,1.4758756321001245,1,1,2,2
626,27.68551751374819,68.02541553342982,37.9714626072243,0.0198306,0.00684653,0.0554117,0.976892,0.976892,0.146686,0.0554117,0.00100042,0.899341,0.0648833,0.0417922,0.0554117,0.990246,0.179435,0.146686,0.0,0.179435,0.996569,0.996569,0.0230911,0.93854,0.0,0.0,0.00107744,79.26483724418316,0.0119639456033072,-0.0077818204432482,0.0020910625800294,-8.117324929878735e-05,0.0098728830232777,32.38310349917777,-0.31844220122402445,2.924801761040565,-1.211481073445296,-1.259063381248067,2,2,2,0
629,78.09505228320971,66.47169099035739,36.84432151441186,0.896081,0.0065415,0.0362009,0.100642,0.100642,0.924458,0.0362009,0.00100103,0.0421406,0.923161,0.023101,0.0362009,0.990258,0.95696,0.924458,0.0,0.95696,0.996569,0.996569,0.90006,0.957751,0.0,0.0,0.0010898,52.343205447233046,0.0227945869613995,-0.0085904731968963,0.0071020568822515,-0.0001415426857654,0.0156925300791479,27.047721493136173,-4.984642020733236,-1.604869832034133,-1.1495237048133506,-0.747784326109968,4,4,2,2
632,94.89326554397708,34.409813072392204,38.50671577489491,0.0165463,0.00999562,0.929904,0.980174,0.980174,0.0217267,0.929904,0.00100042,0.024753,0.86667,0.846888,0.929904,0.986566,0.124084,0.0217267,0.0,0.124084,0.996566,0.996566,0.0197818,0.0630784,0.0,0.0,0.00107738,150.82643471165787,0.0828028747622756,0.0064036996850317,0.0446032872236537,0.0005550647781309,0.0381995875386219,42.91167570155907,3.697985393029012,-0.6801059338718227,1.6160666656174154,2.438355668657878,3,3,1,1
633,88.0914314076445,45.050333525249485,38.60578901344276,0.0167909,0.0666821,0.872391,0.979931,0.979931,0.0877119,0.872391,0.00100042,0.0853454,0.176005,0.155947,0.872391,0.989957,0.823488,0.0877119,0.0,0.823488,0.996568,0.996568,0.020058,0.121528,0.0,0.0,0.00107744,93.7271625523448,-0.0059209756518206,-0.0698929151422399,-0.0379069453970303,0.0006526104413133,0.0319859697452096,33.18712702181719,1.9198359046197364,0.7054096015669615,-3.2354840326817653,0.5144528226968226,2,2,2,2
634,84.40321032346351,45.62985850977899,40.26271318007547,0.0240521,0.012493,0.264831,0.97267,0.97267,0.680057,0.264831,0.00100043,0.679257,0.0620129,0.0336077,0.264831,0.989866,0.934481,0.680057,0.0,0.934481,0.996568,0.996568,0.0284051,0.729113,0.0,0.0,0.00108039,116.5809896103916,-0.0069499698581943,-0.0781231525513789,-0.0425365612047866,0.0007264166927405,0.0355865913465923,29.556053375648236,-1.3615383009982711,3.173375245046592,-3.587653794183483,0.7111950212457139,1,1,2,2
636,47.870610451227805,79.46930172140537,38.89894259701936,0.0299999,0.013292,0.2257,0.966722,0.966722,0.73507,0.2257,0.00100162,0.718868,0.0666913,0.0308307,0.2257,0.990258,0.949912,0.73507,0.0,0.949912,0.996568,0.996568,0.0358607,0.768251,0.0,0.0,0.00109915,116.78393865376422,0.0275249425714012,-0.0640329963705223,-0.0182540268995605,-0.0017540276576731,0.0457789694709617,28.99141165713775,-1.6157382812462975,3.3154370737965317,-3.5574240723169415,2.528981422068296,1,1,2,2
644,80.09975464187613,60.848698396858175,38.49811404340359,0.769535,0.00654335,0.0389289,0.227187,0.227187,0.921597,0.0389289,0.00100058,0.163483,0.799257,0.0232868,0.0389289,0.990255,0.95706,0.921597,0.0,0.95706,0.996569,0.996569,0.77597,0.955023,0.0,0.0,0.00108217,78.63834237116333,0.0063702373041894,-0.0210404396248598,-0.0073351011603352,-3.495756944171504e-05,0.0137053384645246,26.259647503027388,-4.617658403571212,-0.7982011223258296,-1.9210112544068232,-1.1674745414929686,4,4,2,2
645,26.65805807871486,64.06877342559426,38.772032546596165,0.0169492,0.012663,0.169941,0.979773,0.979773,0.197847,0.169941,0.00100042,0.787668,0.170666,0.150456,0.169941,0.990245,0.23646,0.197847,0.0,0.23646,0.996569,0.996569,0.0202107,0.824011,0.0,0.0,0.00107743,81.29432767790932,0.0104031251974222,-0.0175620860623321,-0.0035794804324549,-0.0001379756301405,0.0139826056298771,31.51635472910971,0.044284168857533154,2.555391781465208,-1.6143929384050448,-0.9049599948832733,2,2,2,2
646,36.25941872711865,73.75012282542373,39.947594698571855,0.132248,0.00656838,0.104982,0.864474,0.864474,0.791311,0.104982,0.00100051,0.73771,0.165372,0.0268108,0.104982,0.990258,0.888847,0.791311,0.0,0.888847,0.996569,0.996569,0.138561,0.88897,0.0,0.0,0.00108093,102.0392494591711,0.0270629115534754,-0.0221323559275246,0.0024652778129753,-0.0006120251489298,0.0245976337405,29.507729240192713,-2.329403507867184,3.021902131779301,-1.643305098301156,0.31434152240418656,1,1,2,2
