id,x,y,z,AG,AHP6,ANT,AP1,AP2,AP3,AS1,CLV3,CUC1_2_3,ETTIN,FIL,LFY,MP,PHB_PHV,PI,PUCHI,REV,SEP1,SEP2,SEP3,STM,SUP,SVP,WUS,vol,curv1,curv2,mean_curv,gauss_curv,dev_curv,dist_to_center,gene_PC1_value,gene_PC2_value,shape_PC1_value,shape_PC2_value,gene_cluster_gmm,gene_cluster_kmeans,shape_cluster_gmm,shape_cluster_kmeans
115,63.12156557507301,49.87185876028603,5.5485753657454575,0.0,0.00647134,0.800269,0.786702,0.786702,0.0,0.613363,0.0,1.51412e-07,0.800269,0.613363,0.800269,0.800269,0.0106954,0.0,0.0,0.0106954,0.800269,0.800269,0.0,0.63666,0.0,0.612397,2.73476e-06,216.2549464726056,0.0525280643672635,0.0215905386266318,0.0370593014969476,0.0011797296562451,0.0154687628703158,26.573256117104012,3.794270145268299,0.43815637612249414,0.9749941829686296,0.7215102230736424,1,1,0,0
116,66.48422189855003,44.67346580444659,4.136079753495467,0.0,0.0690086,0.781916,0.773546,0.773546,0.0,0.0644063,0.0,9.90373e-07,0.781916,0.0644063,0.781916,0.781917,0.00402174,0.0,0.0,0.00402174,0.781916,0.781916,0.0,0.076654,0.0,0.0642668,2.41138e-06,96.08131855605158,0.0300568184580646,0.0186411302482268,0.0243489743531457,0.0005607981927849,0.0057078441049189,26.541450896964857,-0.023430986834007874,1.7605228275212084,-1.2029486234289029,0.0170577740781053,3,3,0,0
134,58.51917501549296,54.01391713098592,6.249261002824232,0.0,0.000341803,0.844356,0.832495,0.832495,0.0,0.817981,0.0,5.44981e-09,0.844356,0.817981,0.844356,0.844356,0.00547,0.0,0.0,0.00547,0.844356,0.844356,0.0,0.829647,0.0,0.812305,1.05906e-06,128.58828955133245,0.041334894680558,0.0154482147806577,0.0283915547306078,0.0006351105757302,0.0129433399499501,26.707393106697545,5.191038740459032,0.06396439360379985,-0.34431957988650086,0.025243003731693456,1,1,0,0
168,69.57072125017962,33.87211876030534,9.119845183595851,0.0,0.75757,0.914992,0.913697,0.913697,0.0,0.000441662,0.0,0.000515794,0.914992,0.000441662,0.914992,0.915507,0.0139824,0.0,0.0,0.0139824,0.914992,0.914992,0.0,0.016289,0.0,0.000438492,7.58243e-07,206.8372125899728,0.0641199957784514,0.0511678932940876,0.0576439445362695,0.003286340847004,0.0064760512421818,25.19007771000794,-1.2356428212452155,5.676603908950707,1.8109765608048112,0.1965690205660336,2,2,0,0
172,52.51763158828599,56.92211495254369,9.001698123271186,0.0,6.62318e-06,0.985456,0.969115,0.969115,0.0,0.973296,0.0,6.2618e-10,0.985456,0.973296,0.985456,0.985456,0.00869694,0.0,0.0,0.00869694,0.985456,0.985456,0.0,0.985099,0.0,0.959827,7.1204e-06,156.2749411333131,0.0403170202496831,0.028334316733362,0.0343256684915226,0.0011419371188334,0.0059913517581605,26.325177192260302,6.2102354198166365,-0.2519009906292268,-0.1196078859796014,0.4074021210167062,1,1,0,0
175,66.59783389224904,43.43205015074815,9.109914473242624,0.0,0.133726,0.975441,0.964488,0.964488,0.0,0.0207445,0.0,7.14401e-06,0.975441,0.0207445,0.975441,0.975448,0.0680786,0.0,0.0,0.0680786,0.975441,0.975441,0.0,0.0996753,0.0,0.0206207,4.95082e-06,162.0054557344812,0.0539580021704507,0.0278266113874094,0.0408923067789301,0.0015023679563962,0.0130656953915206,24.94024670547564,-0.5066560946587895,1.9324538790371149,0.7027810555297168,0.007805300030548841,3,3,0,0
185,68.62725054852686,39.42685770363951,7.410826739485206,0.0,0.648647,0.849453,0.847779,0.847779,0.0,0.0040114,0.0,3.67757e-05,0.849453,0.0040114,0.849453,0.84949,0.00445112,0.0,0.0,0.00445112,0.849453,0.849453,0.0,0.0100085,0.0,0.00400231,6.09573e-07,176.84720992032655,0.0535633551713588,0.0369036191295962,0.0452334871504775,0.001978285800262,0.0083298680208812,25.57225475563728,-1.0714925030843185,5.108690710951441,0.8579325380886033,0.20026730744385765,2,2,0,0
195,56.30764653191489,54.16245344680851,10.618036808901804,0.0,5.11783e-05,0.979888,0.96804,0.96804,0.0,0.94684,0.0,1.57313e-09,0.979888,0.94684,0.979888,0.979888,0.0252605,0.0,0.0,0.0252605,0.979888,0.979888,0.0,0.975536,0.0,0.938399,6.22875e-06,119.17055566869963,0.0374948969742684,0.0277272404859291,0.0326110687300987,0.0010396155979811,0.0048838282441696,25.074346585044427,6.020260081366157,-0.2597846106945425,-0.5594585702186061,0.05363626220250313,1,1,0,0
209,64.36536621061956,46.70098400095048,11.589978889130482,0.0,0.0188039,0.988907,0.981967,0.981967,0.0,0.180328,0.0,5.3508e-07,0.988907,0.180328,0.988907,0.988907,0.141447,0.0,0.0,0.141447,0.988907,0.988907,0.0,0.328466,0.0,0.180068,5.37614e-06,107.48662152239584,0.0470814364474689,0.0324647085412073,0.0397730724943381,0.0015345302210953,0.0073083639531307,24.5785925493887,0.6103767378529286,0.7772034368789287,-0.05731468046322044,-0.4254454717023428,3,3,0,0
213,60.54996171615057,51.12036554918033,11.765929691776188,0.0,0.00111142,0.979328,0.96919,0.96919,0.0,0.816448,0.0,2.82693e-08,0.979328,0.816448,0.979328,0.979328,0.0846178,0.0,0.0,0.0846178,0.979328,0.979328,0.0,0.907772,0.0,0.813005,8.09829e-06,137.67166601801378,0.0470152883579159,0.0365063297148943,0.0417608090364051,0.0017184278711803,0.0052544793215107,24.84550223568855,5.059489842528995,-0.22531428527456776,0.18596588904937983,-0.05034242028788608,1,1,0,0
