id,x,y,z,AG,AHP6,ANT,AP1,AP2,AP3,AS1,CLV3,CUC1_2_3,ETTIN,FIL,LFY,MP,PHB_PHV,PI,PUCHI,REV,SEP1,SEP2,SEP3,STM,SUP,SVP,WUS,vol,curv1,curv2,mean_curv,gauss_curv,dev_curv,dist_to_center,gene_PC1_value,gene_PC2_value,shape_PC1_value,shape_PC2_value,gene_cluster_gmm,gene_cluster_kmeans,shape_cluster_gmm,shape_cluster_kmeans
385,29.310779394262553,77.5401617113411,23.818245626778985,4.36105e-05,1.27527e-07,0.78137,0.999956,0.999956,0.218648,0.781351,8.05824e-13,0.21863,0.0149684,0.0149492,0.781351,0.985051,0.766421,0.000524987,0.0,0.766402,1.0,1.0,4.36105e-05,0.218649,4.98757e-07,0.0,0.0,95.8552094947313,0.064625213115283,-0.0108146331058399,0.0269052900047215,-0.0006988979692284,0.0377199231105614,41.01508303535178,1.624430573749147,0.15127704938088465,0.1795337935061663,1.5485384239857602,2,2,1,1
387,52.52665906053779,99.2469948824088,24.09555999022371,8.32553e-06,0.146498,0.999991,0.999992,0.999992,8.94895e-06,0.999991,2.64884e-14,8.78411e-06,0.913651,0.913651,0.999991,0.157898,0.0863401,8.33405e-06,0.0,0.08634,1.0,1.0,8.32553e-06,8.95151e-06,2.55477e-09,0.0,0.0,147.01168482794182,0.0696783711345993,0.028760049733876,0.0492192104342376,0.0020039534192065,0.0204591607003616,47.09250475576552,3.75625083464656,-0.2067446795561387,2.5545299155376484,-0.04485664326180242,3,3,1,1
389,105.87728139978137,43.01018904051986,24.744608959987325,5.45524e-07,0.0171542,0.999999,0.999999,0.999999,6.03107e-07,0.999999,9.676929999999999e-20,6.00115e-07,0.998689,0.998689,0.999999,0.0173609,0.00130992,5.53314e-07,0.0,0.00130992,1.0,1.0,5.45524e-07,6.03109e-07,2.31914e-12,0.0,0.0,186.3314827097724,0.0983028406259796,0.0221463951090538,0.0602246178675167,0.0021770535488452,0.0380782227584629,50.625916347364544,3.8384747898284406,-0.09725752546192014,3.3563397694923887,1.4990400266529196,3,3,1,1
394,69.37326002804639,95.35007282495516,25.310967376447177,0.000139989,0.706344,0.999859,0.99986,0.99986,0.000141722,0.999858,4.31348e-12,0.000140588,0.852073,0.852072,0.999858,0.726402,0.147787,0.000140005,0.0,0.147786,1.0,1.0,0.000139989,0.000141738,1.50547e-08,0.0,0.0,180.83938507777455,0.086858523024699,0.0333290988946392,0.0600938109596691,0.0028949163037324,0.0267647120650299,43.582651741732136,3.6942597039278993,-0.393602245782894,3.3610126835296734,0.13611770009109184,3,3,1,1
395,87.79105726950331,58.49069322444482,23.855739008416872,0.0142945,0.000883728,0.850896,0.985706,0.985706,0.149684,0.850315,9.58095e-13,0.149104,0.00502216,0.00444155,0.850315,0.995895,0.846454,0.0179373,0.0,0.845875,1.0,1.0,0.0142945,0.149685,1.0062e-06,0.0,0.0,44.50258781752085,0.0041403856961824,-0.0543485541266743,-0.0251040842152459,-0.0002250239761142,0.0292444699114283,33.01123231105674,1.7826290527333855,-0.22567985602220256,-2.4780046203154087,0.6362515010688912,2,2,2,2
396,89.07859143716774,53.810230417243005,24.71138571368773,0.0174798,0.0137307,0.972729,0.98252,0.98252,0.0275457,0.972454,2.31327e-13,0.027271,0.0110988,0.0108235,0.972454,0.993004,0.961906,0.0177149,0.0,0.961631,1.0,1.0,0.0174798,0.0275462,5.09806e-07,0.0,0.0,96.20978173196193,-0.0047912553303012,-0.063099424414041,-0.0339453398721711,0.0003023254535627,0.0291540845418699,33.6520317356769,2.185020465314433,-0.8523774585934587,-2.431704675121666,0.7080855329474515,2,2,2,2
397,99.87710795637636,55.86084658468221,24.97216967445337,4.56844e-05,0.709833,0.999908,0.999954,0.999954,9.26598e-05,0.999907,4.09195e-17,9.22363e-05,0.845698,0.845698,0.999907,0.786791,0.15421,4.6102e-05,0.0,0.15421,1.0,1.0,4.56844e-05,9.26602e-05,3.98199e-10,0.0,0.0,185.87129321038796,0.0700234508671138,0.0128233665034339,0.0414234086852738,0.0008979363743041,0.0286000421818399,43.27276878981283,3.651909924990919,-0.3975668423501849,1.8837268761448638,0.7221018711871189,3,3,1,1
400,85.46194557102663,60.56805245532722,24.833399464267547,0.13877,5.33788e-05,0.211174,0.86123,0.86123,0.801758,0.198205,6.00611e-11,0.788826,0.0135543,0.000585834,0.198205,0.999433,0.210588,0.204744,0.0,0.197657,1.0,1.0,0.13877,0.801795,3.71113e-05,0.0,0.0,85.53489416427384,0.0023414668159529,-0.0566820357660739,-0.0271702844750604,-0.0001327191058069,0.0295117512910134,30.77436521300612,-0.7813027221840921,2.973049699230422,-2.416663987846906,0.6173074814827006,1,1,2,2
401,104.50337536839088,36.82882474581971,22.07157804946645,1.95234e-08,0.00110231,1.0,1.0,1.0,2.3466e-08,1.0,1.75032e-21,2.33911e-08,0.999921,0.999921,1.0,0.00111802,7.91026e-05,1.98921e-08,0.0,7.91025e-05,1.0,1.0,1.95234e-08,2.34661e-08,4.73789e-14,0.0,0.0,206.59113681791823,0.0572053389154027,0.0099949050924528,0.0336001220039277,0.000571761933241,0.0236052169114749,52.22897323327071,3.8397272481976708,-0.09238756669312588,1.8346520230220766,0.8790621552788647,3,3,1,1
402,25.504874412307693,73.44589075761382,24.26430164096713,3.39654e-05,2.33826e-08,0.223984,0.999966,0.999966,0.77604,0.223959,8.6093e-13,0.776016,0.0211125,0.0210871,0.223959,0.978913,0.202897,0.000689655,0.0,0.202872,1.0,1.0,3.39654e-05,0.776041,5.5837e-07,0.0,0.0,72.08378141997147,0.0708882784149483,-0.0075641543713972,0.0316620620217755,-0.0005362098810532,0.0392262163931727,41.85062982367866,-0.16973555917732389,3.009777502024659,0.35376633262505736,1.6132313220532986,1,1,1,1
403,36.3426091060755,86.67023373496647,24.81499682297983,0.000467279,0.000132817,0.988862,0.999533,0.999533,0.0111612,0.988838,3.03836e-12,0.0111375,0.151272,0.151248,0.988838,0.848756,0.837615,0.000608504,0.0,0.837591,1.0,1.0,0.000467279,0.0111618,6.69168e-07,0.0,0.0,189.54903716038652,0.0706567290665327,0.014621747270448,0.0426392381684903,0.0010331248353673,0.0280174908980423,41.85757520148593,2.5032449213935233,-0.790176202827056,1.9553521162863772,0.5853840024215564,2,2,1,1
406,77.35718352354111,73.97072825134296,24.851226890357275,0.138843,2.30969e-05,0.220644,0.861157,0.861157,0.795762,0.203759,1.84689e-07,0.779356,0.0173671,0.000481921,0.203759,0.999519,0.220162,0.204658,0.0,0.203756,1.0,1.0,0.138843,0.796241,0.000469639,0.0,0.0,74.0112964542784,0.0149261816344173,-0.0465319727413693,-0.015802895553476,-0.0006945446769454,0.0307290771878933,30.004763223455676,-0.7616647701567509,2.928438598971216,-2.1750850213142336,0.6871104544893804,1,1,2,2
407,82.43727291452444,65.51470471570153,25.47155171763688,0.086919,6.17946e-08,0.0813221,0.913081,0.913081,0.997613,0.00192625,4.05724e-09,0.918678,0.079404,8.17116e-06,0.00192625,0.999992,0.0813139,0.85008,0.0,0.00237858,1.0,1.0,0.086919,0.998074,0.000460268,0.0,0.0,71.78201781381775,-0.0026981306698958,-0.0350242893047716,-0.0188612099873336,9.450010916450768e-05,0.0161630793174379,29.17679834424246,-1.6459599260013145,4.140612067842274,-2.0497901113481016,-0.6330462143590769,1,1,2,2
414,72.8693226734877,86.85779030565155,26.14082544449877,0.00441316,0.142783,0.995269,0.995587,0.995587,0.00479037,0.995208,5.08962e-10,0.0047306,0.0866757,0.0866145,0.995208,0.92574,0.908655,0.00442586,0.0,0.908595,1.0,1.0,0.00441316,0.00479181,1.40979e-06,0.0,0.0,214.3804099017613,0.0388591549248874,0.0129052124324145,0.0258821836786509,0.0005014856492497,0.0129769712462364,36.81605893286807,2.4967497434282673,-0.924292421843741,1.0314727165751527,-0.6228450541095522,2,2,0,0
420,42.396649045653334,92.86391787245717,25.62138063023847,0.000146927,0.0069393,0.999613,0.999853,0.999853,0.000391197,0.999609,6.60104e-13,0.000387101,0.842192,0.842188,0.999609,0.158149,0.157425,0.000152473,0.0,0.157421,1.0,1.0,0.000146927,0.000391288,9.03119e-08,0.0,0.0,148.52427490378736,0.0808263283980856,0.0307508940582193,0.0557886112281524,0.0024854818616843,0.0250377171699331,43.61035122684864,3.6008440314427688,-0.2325020377658482,2.885321670235035,0.04006638306004077,3,3,1,1
426,83.1663289848108,62.45016617964969,25.87764747649999,0.151266,1.12741e-06,0.0873228,0.848734,0.848734,0.988802,0.0108478,1.17614e-09,0.912677,0.0764911,1.61084e-05,0.0108478,0.999984,0.0873067,0.84778,0.0,0.0111822,1.0,1.0,0.151266,0.989152,0.000350506,0.0,0.0,84.63337539088958,0.0001318385031752,-0.0493651823118099,-0.0246166719043173,-6.508231744959876e-06,0.0247485104074925,28.68312082688414,-1.791532732146883,4.008580085418137,-2.319887661960602,0.10119682144065188,1,1,2,2
427,86.18870549722844,55.725822699309546,25.42827351624755,0.153581,0.000799724,0.781205,0.846419,0.846419,0.223269,0.776718,1.57144e-11,0.218795,0.00499496,0.00050818,0.776718,0.999634,0.780697,0.157022,0.0,0.776223,1.0,1.0,0.153581,0.223282,1.28686e-05,0.0,0.0,77.5758790519693,-0.0044801733768613,-0.0738247010901536,-0.0391524372335074,0.0003307474603788,0.0346722638566461,30.72313335973017,1.0761373847045113,-0.0034298586680128747,-2.8573169622234134,1.005870999817219,2,2,2,2
429,104.39727002881038,50.79016104201606,25.79673167650414,6.9714e-06,0.137537,0.999991,0.999993,0.999993,8.88105e-06,0.999991,2.758830000000001e-18,8.81866e-06,0.985254,0.985254,0.999991,0.141993,0.0147368,6.99629e-06,0.0,0.0147368,1.0,1.0,6.9714e-06,8.88111e-06,5.90389e-11,0.0,0.0,202.51732813484293,0.0904369164685516,0.0175354307511444,0.053986173609848,0.0015858502860813,0.0364507428587036,47.50331296902629,3.8235527518285446,-0.13757559884706116,2.8653095554155334,1.3855328779809728,3,3,1,1
436,33.144213902226305,80.37235390354088,25.54752377319071,0.000781286,6.30605e-06,0.851508,0.999219,0.999219,0.148572,0.851426,7.8956e-12,0.148492,0.0203741,0.0202919,0.851426,0.979708,0.831216,0.00189866,0.0,0.831137,1.0,1.0,0.000781286,0.148574,2.52477e-06,0.0,0.0,160.1119973800905,0.0492362773421948,-0.0087721221154731,0.0202320776133608,-0.000431906637357,0.0290041997288339,39.23564007825155,1.8565192203564715,-0.2032775230752351,0.24492581381466955,0.8702097922107036,2,2,0,0
444,37.67505425346915,81.38011316444359,26.48049120638664,0.0101924,0.000143064,0.910893,0.989808,0.989808,0.0898699,0.910102,1.93032e-10,0.089107,0.0150877,0.0142965,0.910102,0.985707,0.896597,0.013625,0.0,0.895834,1.0,1.0,0.0101924,0.0898982,2.82443e-05,0.0,0.0,117.75570321133802,0.0293065213697282,-0.0176821364433245,0.0058121924632018,-0.0005182019095387,0.0234943289065263,36.64232256240764,2.0048090376551126,-0.5197046581950086,-0.7011267002717448,0.3374067212760973,2,2,0,2
446,41.24537823030577,86.50431899463544,27.235663719598396,0.00406552,0.00384636,0.989218,0.995934,0.995934,0.0109397,0.989056,4.97496e-11,0.010782,0.144971,0.144808,0.989056,0.855318,0.84441,0.0042761,0.0,0.844252,1.0,1.0,0.00406552,0.0109442,4.44573e-06,0.0,0.0,226.13033031637204,0.0456361001852502,0.0055246682509422,0.0255803842180962,0.0002521243137902,0.020055715967154,38.28271957748802,2.484459570943368,-0.8020788613221488,1.020387228121172,0.07431528039198235,2,2,0,1
447,70.4609019425402,91.26033388263716,26.609406069845225,0.000280425,0.823519,0.999711,0.99972,0.99972,0.000291114,0.999709,1.07049e-11,0.000288775,0.158404,0.158402,0.999709,0.913141,0.84131,0.000280695,0.0,0.841307,1.0,1.0,0.000280425,0.000291154,3.86676e-08,0.0,0.0,137.7135937133301,0.0625535446071032,0.0285151453672297,0.0455343449871664,0.001783723417707,0.0170191996199367,39.70519482423877,3.039765783943339,-1.0699783663515632,2.041799489197746,-0.6230023973412885,2,2,1,1
454,89.62902218316638,50.409991964076,27.08020745480035,0.0174811,0.0852236,0.982287,0.982519,0.982519,0.0179574,0.982042,6.06095e-14,0.0177131,0.0144738,0.014229,0.982042,0.995859,0.968058,0.0175008,0.0,0.967814,1.0,1.0,0.0174811,0.0179579,4.85634e-07,0.0,0.0,98.28063447919187,-0.0145622642775832,-0.0690835742899175,-0.0418229192837503,0.0010060132660498,0.0272606550061671,33.458126164544346,2.263858164593796,-0.9184549541991541,-2.5459173015026177,0.4790319820294357,2,2,2,2
459,22.862732967442437,69.37626772845942,27.378325117638006,8.10591e-05,9.72771e-07,0.796011,0.999919,0.999919,0.204019,0.79598,6.94723e-13,0.203989,0.144569,0.144539,0.79598,0.855461,0.651472,0.000908642,0.0,0.651442,1.0,1.0,8.10591e-05,0.20402,4.70509e-07,0.0,0.0,152.5150985951704,0.0673030216281204,0.0004890183253401,0.0338960199767302,3.291241092691197e-05,0.0334070016513901,41.45070390753717,1.869749754620808,0.19173415559035206,1.0306730191566529,1.1546330804907539,2,2,1,1
464,104.81926452639736,36.90459463036537,26.489529323520113,6.07133e-07,0.0148166,0.999999,0.999999,0.999999,8.0029e-07,0.999999,1.30012e-19,7.9809e-07,0.99823,0.99823,0.999999,0.0152554,0.0017697,6.24534e-07,0.0,0.00176969,1.0,1.0,6.07133e-07,8.00292e-07,1.95949e-12,0.0,0.0,167.97293932039506,0.1249362268174104,0.0236758328187738,0.0743060298180921,0.0029579692191374,0.0506301969993183,51.05637784424055,3.837926441589003,-0.09713638451221446,4.129456161255159,2.2766403030883096,3,3,1,1
